"id_redcap","id_covidence","article","virus","covid","rsv","flu","population","preg","infant","child","adult","elder","immunocomp","rob","study_design","published_year","journal","pmid","pmcid","doi","link","title"
238,"#5400","Chen 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"High","Observational - other",2024,"Journal of Clinical Medicine",39124761,"PMC11313347","10.3390/jcm13154494","https://pmc.ncbi.nlm.nih.gov/articles/PMC11313347","De Novo Biopsy-Proven Glomerular Disease Following COVID-19 Vaccination"
239,"#5402","Chen 2024","COVID",1,0,0,"Immunocomp",0,0,1,1,1,1,"Low","Observational - other",2024,"BMC Med",38858672,"PMC11165729","10.1186/s12916-024-03457-1","https://pmc.ncbi.nlm.nih.gov/articles/PMC11165729","Uptake, effectiveness and safety of COVID-19 vaccines in individuals at clinical risk due to immunosuppressive drug therapy or transplantation procedures: a population-based cohort study in England"
240,"#706","Chen 2025","Influenza",0,0,1,"Adult",0,0,0,1,1,0,"Low","Observational - other",2025,"eClinicalMedicine",40276143,"PMC12018050","10.1016/j.eclinm.2025.103171","https://pmc.ncbi.nlm.nih.gov/articles/PMC12018050","Interaction between influenza vaccine and statins affecting the risk of rhabdomyolysis in Taiwan: a nationwide case-centred analysis"
241,"#5454","Cheng 2024","Influenza",0,0,1,"Immunocomp",0,0,0,1,1,1,"Low","Observational - other",2024,"Vaccine",38897892,,"10.1016/j.vaccine.2024.06.042","https://pubmed.ncbi.nlm.nih.gov/38897892","Assessment of the herpes zoster risk among renal transplant recipients administered the influenza vaccine"
243,"#20993","Cheng 2025","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"Low","Cohort",2025,"J Clin Endocrinol Metab",39883558,,"10.1210/clinem/dgaf064","https://pubmed.ncbi.nlm.nih.gov/39883558","Long-term Thyroid Outcomes After COVID-19 Vaccination: A Cohort Study of 2,333,496 Patients from the TriNetX Network"
243,"#20993","Cheng 2025","COVID",1,0,0,"Adult",0,0,1,1,1,0,"Low","Cohort",2025,"J Clin Endocrinol Metab",39883558,,"10.1210/clinem/dgaf064","https://pubmed.ncbi.nlm.nih.gov/39883558","Long-term Thyroid Outcomes After COVID-19 Vaccination: A Cohort Study of 2,333,496 Patients from the TriNetX Network"
244,"#5464","Chewaskulyong 2024","COVID",1,0,0,"Immunocomp",0,0,0,0,0,1,"High","Observational - other",2024,"PLoS One",39509358,"PMC11542819","10.1371/journal.pone.0310781","https://pmc.ncbi.nlm.nih.gov/articles/PMC11542819","Neutralizing antibodies and safety of a COVID-19 vaccine against SARS-CoV-2 wild-type and Omicron variants in solid cancer patients"
245,"#5478","Cho 2024","Influenza",0,0,1,"Adult",0,0,0,0,1,0,"Low","Observational - other",2024,"Pharmacoepidemiol Drug Saf",39238434,,"10.1002/pds.70006","https://pubmed.ncbi.nlm.nih.gov/39238434","Association Between Influenza Vaccination and Acute Kidney Injury Among the Elderly: A Self-Controlled Case Series"
246,"#768","Cho 2025","Influenza",0,0,1,"Pediatric",0,1,1,1,1,0,"High","Observational - other",2025,"J Korean Med Sci",40132537,"PMC11932827","10.3346/jkms.2025.40.e101","https://pmc.ncbi.nlm.nih.gov/articles/PMC11932827","Global Burden of Vaccine-Associated Cerebrovascular Venous Sinus Thrombosis, 1968-2024: A Critical Analysis From the WHO Global Pharmacovigilance Database"
246,"#768","Cho 2025","Influenza",0,0,1,"Adult",0,1,1,1,1,0,"High","Observational - other",2025,"J Korean Med Sci",40132537,"PMC11932827","10.3346/jkms.2025.40.e101","https://pmc.ncbi.nlm.nih.gov/articles/PMC11932827","Global Burden of Vaccine-Associated Cerebrovascular Venous Sinus Thrombosis, 1968-2024: A Critical Analysis From the WHO Global Pharmacovigilance Database"
247,"#5483","Choi 2024","COVID",1,0,1,"Adult",0,0,0,1,1,0,"High","RCT",2024,"Clin Microbiol Infect",38253313,,"10.1016/j.cmi.2024.01.010","https://pubmed.ncbi.nlm.nih.gov/38253313","Immunogenicity and safety of concomitant bivalent COVID-19 and quadrivalent influenza vaccination: implications of immune imprinting and interference"
247,"#5483","Choi 2024","Influenza",1,0,1,"Adult",0,0,0,1,1,0,"High","RCT",2024,"Clin Microbiol Infect",38253313,,"10.1016/j.cmi.2024.01.010","https://pubmed.ncbi.nlm.nih.gov/38253313","Immunogenicity and safety of concomitant bivalent COVID-19 and quadrivalent influenza vaccination: implications of immune imprinting and interference"
248,"#5489","Choi 2024","Influenza",0,0,1,"Adult",0,0,0,1,1,0,"High","Case-control",2024,"J Korean Med Sci",38651226,"PMC11035711","10.3346/jkms.2024.39.e146","https://pmc.ncbi.nlm.nih.gov/articles/PMC11035711","Interim Estimates of 2023-2024 Seasonal Influenza Vaccine Effectiveness Among Adults in Korea"
250,"#784","Choi 2025","Influenza",0,0,1,"Adult",0,0,0,1,1,0,"Moderate","Case-control",2025,"Vaccines",40006743,"PMC11861641","10.3390/vaccines13020197","https://pmc.ncbi.nlm.nih.gov/articles/PMC11861641","Early and Late Influenza Vaccine Effectiveness in South Korea During the 20232024 Season"
251,"#776","Choi 2025","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Cohort",2025,"Open Forum Infectious Diseases",40110421,"PMC11919815","10.1093/ofid/ofaf115","https://pmc.ncbi.nlm.nih.gov/articles/PMC11919815","Rates of Hospitalization and Death due to COVID-19 in US Veterans with SARS-CoV-2 Infection in the XBB-, JN.1-, and KP-Predominant Eras"
252,"#5494","Chong 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Cohort",2024,"Clin Infect Dis",38922669,,"10.1093/cid/ciae339","https://pubmed.ncbi.nlm.nih.gov/38922669","Risks of SARS-CoV-2 JN.1 Infection and COVID-19-Associated Emergency Department Visits/Hospitalizations Following Updated Boosters and Prior Infection: A Population-Based Cohort Study"
253,"#21056","Chung 2025","Influenza",0,0,1,"Pediatric",0,0,1,1,1,0,"Low","Case-control",2025,"Clin Infect Dis",39761230,"PMC12287938","10.1093/cid/ciae658","https://pmc.ncbi.nlm.nih.gov/articles/PMC12287938","Influenza vaccine effectiveness against medically attended outpatient illness, United States, 2023-24 season"
253,"#21056","Chung 2025","Influenza",0,0,1,"Adult",0,0,1,1,1,0,"Low","Case-control",2025,"Clin Infect Dis",39761230,"PMC12287938","10.1093/cid/ciae658","https://pmc.ncbi.nlm.nih.gov/articles/PMC12287938","Influenza vaccine effectiveness against medically attended outpatient illness, United States, 2023-24 season"
254,"#5539","Clothier 2024","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"High","Observational - other",2024,"Euro Surveill",39668765,,"10.2807/1560-7917.Es.2024.29.50.2400164","https://pubmed.ncbi.nlm.nih.gov/39668765","Nuvaxovid NVX-CoV2373 vaccine safety profile: real-world data evidence after 100,000 doses, Australia, 2022 to 2023"
254,"#5539","Clothier 2024","COVID",1,0,0,"Adult",0,0,1,1,1,0,"High","Observational - other",2024,"Euro Surveill",39668765,,"10.2807/1560-7917.Es.2024.29.50.2400164","https://pubmed.ncbi.nlm.nih.gov/39668765","Nuvaxovid NVX-CoV2373 vaccine safety profile: real-world data evidence after 100,000 doses, Australia, 2022 to 2023"
255,"#5595","Costantino 2024","Influenza",0,0,1,"Pediatric",0,0,1,1,1,0,"Low","Case-control",2024,"Vaccines",38543939,"PMC10976042","10.3390/vaccines12030305","https://pmc.ncbi.nlm.nih.gov/articles/PMC10976042","Mid-Term Estimates of Influenza Vaccine Effectiveness against the A(H1N1)pdm09 Prevalent Circulating Subtype in the 2023/24 Season: Data from the Sicilian RespiVirNet Surveillance System"
255,"#5595","Costantino 2024","Influenza",0,0,1,"Adult",0,0,1,1,1,0,"Low","Case-control",2024,"Vaccines",38543939,"PMC10976042","10.3390/vaccines12030305","https://pmc.ncbi.nlm.nih.gov/articles/PMC10976042","Mid-Term Estimates of Influenza Vaccine Effectiveness against the A(H1N1)pdm09 Prevalent Circulating Subtype in the 2023/24 Season: Data from the Sicilian RespiVirNet Surveillance System"
256,"#5609","Couvillion 2024","COVID",1,0,0,"Adult",0,0,0,1,0,0,"High","Observational - other",2024,"J Nutr",39396761,"PMC11662230","10.1016/j.tjnut.2024.09.032","https://pmc.ncbi.nlm.nih.gov/articles/PMC11662230","Associations between SARS-CoV-2 Infection or COVID-19 Vaccination and Human Milk Composition: A Multi-Omics Approach"
259,"#5696","Darko 2024","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"High","Cohort",2024,"Vaccine",39447252,,"10.1016/j.vaccine.2024.126460","https://pubmed.ncbi.nlm.nih.gov/39447252","Safety of mRNA COVID-19 vaccines among persons 15- years and above in Ghana: A cohort event monitoring study"
259,"#5696","Darko 2024","COVID",1,0,0,"Adult",0,0,1,1,1,0,"High","Cohort",2024,"Vaccine",39447252,,"10.1016/j.vaccine.2024.126460","https://pubmed.ncbi.nlm.nih.gov/39447252","Safety of mRNA COVID-19 vaccines among persons 15- years and above in Ghana: A cohort event monitoring study"
260,"#871","da Silva 2025","COVID",1,0,0,"Immunocomp",0,0,0,1,1,1,"High","Observational - other",2025,"Gastroenterol Hepatol",38723765,,"10.1016/j.gastrohep.2024.502202","https://pubmed.ncbi.nlm.nih.gov/38723765","Vaccine adherence and adverse events of the SARS-COV vaccine in patients with inflammatory bowel disease"
261,"#5779","de-la-Plaza-San-Frutos 2024","COVID",1,0,0,"Adult",0,0,0,1,0,0,"High","Observational - other",2024,"Frontiers in Medicine",38983365,"PMC11231098","10.3389/fmed.2024.1338317","https://pmc.ncbi.nlm.nih.gov/articles/PMC11231098","Effects of vaccination against COVID-19 on overactive bladder symptoms on young population"
262,"#5758","de la Cueva 2024","Influenza",0,0,1,"Pediatric",0,0,1,1,1,0,"High","Observational - other",2024,"Drug Saf",38949714,"PMC11485106","10.1007/s40264-024-01456-y","https://pmc.ncbi.nlm.nih.gov/articles/PMC11485106","Enhanced Safety Surveillance of GSK's Inactivated Quadrivalent Seasonal Influenza Vaccine in Belgium, Germany, and Spain During the 2022/2023 Influenza Season"
262,"#5758","de la Cueva 2024","Influenza",0,0,1,"Adult",0,0,1,1,1,0,"High","Observational - other",2024,"Drug Saf",38949714,"PMC11485106","10.1007/s40264-024-01456-y","https://pmc.ncbi.nlm.nih.gov/articles/PMC11485106","Enhanced Safety Surveillance of GSK's Inactivated Quadrivalent Seasonal Influenza Vaccine in Belgium, Germany, and Spain During the 2022/2023 Influenza Season"
263,"#5811","Deshmukh 2024","COVID",1,0,0,"Adult",0,0,0,0,1,0,"Low","Cohort",2024,"J Cardiovasc Electrophysiol",39039649,,"10.1111/jce.16372","https://pubmed.ncbi.nlm.nih.gov/39039649","Association between COVID-19 vaccination and atrial arrhythmias in individuals with cardiac implantable electronic devices"
264,"#1001","Diya 2025","COVID",1,0,0,"Adult",0,0,0,1,0,0,"High","Observational - other",2025,"Vaccine",39999538,,"10.1016/j.vaccine.2025.126869","https://pubmed.ncbi.nlm.nih.gov/39999538","A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults 18 years old"
265,"#5888","Domnich 2024","Influenza",0,0,1,"Adult",0,0,0,1,1,0,"Low","Case-control",2024,"Int J Infect Dis",39122207,,"10.1016/j.ijid.2024.107202","https://pubmed.ncbi.nlm.nih.gov/39122207","Influenza epidemiology and vaccine effectiveness during the 2023/2024 season in Italy: A test-negative case-control study"
266,"#1013","Domnich 2025","RSV",0,1,0,"Adult",0,0,0,1,1,0,"High","Observational - other",2025,"VACCINE: X",,,"10.1016/j.jvacx.2025.100647","https://doi.org/10.1016/j.jvacx.2025.100647","Enhanced safety surveillance of the adjuvanted respiratory syncytial virus vaccine among Italian older adults"
269,"#5917","Dos Santos 2024","Influenza",0,0,1,"Pediatric",0,0,1,1,1,0,"High","Observational - other",2024,"Drug Saf",38483767,"PMC10955014","10.1007/s40264-024-01395-8","https://pmc.ncbi.nlm.nih.gov/articles/PMC10955014","An 8-Year Prospective, Observational, Multi-centre Post-Marketing Safety Surveillance Study Conducted in South Korea (2014-2022) Following the Introduction of GSK's Inactivated Quadrivalent Seasonal Influenza Vaccine (Fluarix Tetra) for Subjects Aged 6 Months and Older"
269,"#5917","Dos Santos 2024","Influenza",0,0,1,"Adult",0,0,1,1,1,0,"High","Observational - other",2024,"Drug Saf",38483767,"PMC10955014","10.1007/s40264-024-01395-8","https://pmc.ncbi.nlm.nih.gov/articles/PMC10955014","An 8-Year Prospective, Observational, Multi-centre Post-Marketing Safety Surveillance Study Conducted in South Korea (2014-2022) Following the Introduction of GSK's Inactivated Quadrivalent Seasonal Influenza Vaccine (Fluarix Tetra) for Subjects Aged 6 Months and Older"
271,"#1051","Dudukina 2025","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"Moderate","Cohort",2025,"Scand J Public Health",40439194,,"10.1177/14034948251333901","https://pubmed.ncbi.nlm.nih.gov/40439194","Associations between mRNA COVID-19 vaccination and urticaria: a nationwide registry-based cohort study in Denmark"
271,"#1051","Dudukina 2025","COVID",1,0,0,"Adult",0,0,1,1,1,0,"Moderate","Cohort",2025,"Scand J Public Health",40439194,,"10.1177/14034948251333901","https://pubmed.ncbi.nlm.nih.gov/40439194","Associations between mRNA COVID-19 vaccination and urticaria: a nationwide registry-based cohort study in Denmark"
272,"#5982","Duskin-Bitan 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Case-control",2024,"Endocr Pract",38729568,,"10.1016/j.eprac.2024.05.001","https://pubmed.ncbi.nlm.nih.gov/38729568","Subacute Thyroiditis Following COVID-19 and COVID-19 Vaccination"
274,"#6041","Elbaz 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Case-control",2024,"Open Forum Infectious Diseases",38868305,"PMC11167675","10.1093/ofid/ofae287","https://pmc.ncbi.nlm.nih.gov/articles/PMC11167675","Varicella-Zoster Virus-Induced Neurologic Disease After COVID-19 Vaccination: A Multicenter Observational Cohort Study"
275,"#6043","Elemuwa 2024","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"High","Observational - other",2024,"Journal of Population Therapeutics and Clinical Pharmacology",,,"10.53555/6vk1cf91","https://doi.org/10.53555/6vk1cf91","TRENDS OF COVID-19 VACCINE ADVERSE EVENT FOLLOWING IMMUNIZATION (AEFI): A ONE-YEAR RETROSPECTIVE REVIEW USING THE PASSIVE SURVEILLANCE DATA IN THE NIGERIAN NATIONAL DATABASE (VIGIFLOW)"
275,"#6043","Elemuwa 2024","COVID",1,0,0,"Adult",0,0,1,1,1,0,"High","Observational - other",2024,"Journal of Population Therapeutics and Clinical Pharmacology",,,"10.53555/6vk1cf91","https://doi.org/10.53555/6vk1cf91","TRENDS OF COVID-19 VACCINE ADVERSE EVENT FOLLOWING IMMUNIZATION (AEFI): A ONE-YEAR RETROSPECTIVE REVIEW USING THE PASSIVE SURVEILLANCE DATA IN THE NIGERIAN NATIONAL DATABASE (VIGIFLOW)"
276,"#1107","Emborg 2025","Influenza",0,0,1,"Adult",0,0,0,0,1,0,"Low","Case-control",2025,"Euro Surveill",40156348,,"10.2807/1560-7917.Es.2025.30.12.2500174","https://pubmed.ncbi.nlm.nih.gov/40156348","Enhanced influenza vaccines impact effectiveness in individuals aged 65 years and older, Denmark, 2024/25 influenza season up to 4 March 2025"
278,"#1117","Erdwiens 2025","Influenza",0,0,1,"Pediatric",0,0,1,1,1,0,"Low","Case-control",2025,"Influenza Other Respir Viruses",40328669,"PMC12055342","10.1111/irv.70115","https://pmc.ncbi.nlm.nih.gov/articles/PMC12055342","Interim Estimates of 2024-2025 Seasonal Influenza Vaccine Effectiveness in Germany-Data From Primary Care and Hospital Sentinel Surveillance"
278,"#1117","Erdwiens 2025","Influenza",0,0,1,"Adult",0,0,1,1,1,0,"Low","Case-control",2025,"Influenza Other Respir Viruses",40328669,"PMC12055342","10.1111/irv.70115","https://pmc.ncbi.nlm.nih.gov/articles/PMC12055342","Interim Estimates of 2024-2025 Seasonal Influenza Vaccine Effectiveness in Germany-Data From Primary Care and Hospital Sentinel Surveillance"
279,"#6099","Esteban-Cledera 2024","COVID",1,0,0,"Pediatric",0,0,1,1,0,0,"Low","Cohort",2024,"Int J Environ Res Public Health",39200699,"PMC11354165","10.3390/ijerph21081090","https://pmc.ncbi.nlm.nih.gov/articles/PMC11354165","Association between COVID-19 Vaccines and Menstrual Disorders: Retrospective Cohort Study of Women Aged 12-55 Years Old in Catalonia, Spain"
279,"#6099","Esteban-Cledera 2024","COVID",1,0,0,"Adult",0,0,1,1,0,0,"Low","Cohort",2024,"Int J Environ Res Public Health",39200699,"PMC11354165","10.3390/ijerph21081090","https://pmc.ncbi.nlm.nih.gov/articles/PMC11354165","Association between COVID-19 Vaccines and Menstrual Disorders: Retrospective Cohort Study of Women Aged 12-55 Years Old in Catalonia, Spain"
280,"#21482","Fabbri 2025","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Cohort",2025,"Cancers (Basel)",40563598,"PMC12191419","10.3390/cancers17121948","https://pmc.ncbi.nlm.nih.gov/articles/PMC12191419","Periodic Boosters of COVID-19 Vaccines Do Not Affect the Safety and Efficacy of Immune Checkpoint Inhibitors for Advanced Non-Small Cell Lung Cancer: A Longitudinal Analysis of the Vax-On-Third Study"
281,"#6143","Farisogullari 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"High","Cohort",2024,"Ann Rheum Dis",38816065,"PMC11503143","10.1136/ard-2024-225869","https://pmc.ncbi.nlm.nih.gov/articles/PMC11503143","Factors associated with disease flare following SARS-CoV-2 vaccination in people with inflammatory rheumatic and musculoskeletal diseases: results from the physician-reported EULAR Coronavirus Vaccine (COVAX) Registry"
282,"#1175","Fatima 2025","COVID",1,0,0,"Adult",0,0,0,1,0,0,"High","Observational - other",2025,"Journal of Population Therapeutics and Clinical Pharmacology",,,"10.53555/thn9g804","https://doi.org/10.53555/thn9g804","MENSTRUAL IRREGULARITIES IN WOMEN AFTER COVID-19 INFECTION AND VACCINATION: A COMMUNITY BASED STUDY AMONG DUBAI HOSPITAL FEMALE STAFF AND WOMEN ATTENDING GYNECOLOGY CLINIC AND EMERGENCY"
283,"#1199","Ferraioli 2025","COVID",1,0,0,"Adult",0,0,0,1,1,0,"High","Observational - other",2025,"Vaccines",40333295,"PMC12031101","10.3390/vaccines13040396","https://pmc.ncbi.nlm.nih.gov/articles/PMC12031101","Anti-SARS-CoV-2 B and T-Cell Immune Responses Persist 12 Months After mRNA Vaccination with BNT162b2 in Systemic Lupus Erythematosus Patients Independently of Immunosuppressive Therapies"
284,"#6193","Ferrari 2024","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"High","Observational - other",2024,"Intern Emerg Med",39042210,,"10.1007/s11739-024-03641-4","https://pubmed.ncbi.nlm.nih.gov/39042210","Medical occurrence and safety of SARS-CoV-2 vaccination outside of the hospital setting"
284,"#6193","Ferrari 2024","COVID",1,0,0,"Adult",0,0,1,1,1,0,"High","Observational - other",2024,"Intern Emerg Med",39042210,,"10.1007/s11739-024-03641-4","https://pubmed.ncbi.nlm.nih.gov/39042210","Medical occurrence and safety of SARS-CoV-2 vaccination outside of the hospital setting"
286,"#1208","Fierro 2025","COVID",1,1,0,"Adult",0,0,0,1,1,0,"Low","RCT",2025,"Front Immunol",40276503,"PMC12018429","10.3389/fimmu.2025.1501275","https://pmc.ncbi.nlm.nih.gov/articles/PMC12018429","Shared clinical and immunologic features of mRNA vaccines: preliminary results from a comparative clinical study"
286,"#1208","Fierro 2025","RSV",1,1,0,"Adult",0,0,0,1,1,0,"Low","RCT",2025,"Front Immunol",40276503,"PMC12018429","10.3389/fimmu.2025.1501275","https://pmc.ncbi.nlm.nih.gov/articles/PMC12018429","Shared clinical and immunologic features of mRNA vaccines: preliminary results from a comparative clinical study"
